country;subsample;region;year;headcount;poverty_line
Nicaragua;;Atlántico;2005;38,523052;USD3.65
Nicaragua;;National;2009;24,242998;USD3.65
Nicaragua;;Managua;2009;11,529263;USD3.65
Nicaragua;;Pacífico;2009;21,630819;USD3.65
Nicaragua;;Central ;2009;31,28014;USD3.65
Nicaragua;;Atlántico;2009;34,929927;USD3.65
Nicaragua;;National;2014;14,441279;USD3.65
Nicaragua;;Managua;2014;5,0140989;USD3.65
Nicaragua;;Pacífico;2014;11,198008;USD3.65
Nicaragua;;Central ;2014;20,287954;USD3.65
Nicaragua;;Atlántico;2014;19,728691;USD3.65
Panama;Without Implicit Rent;National;1989;31,810373;USD3.65
Panama;Without Implicit Rent;Oriental;1989;75,485961;USD3.65
Panama;Without Implicit Rent;Metropolitana;1989;19,451932;USD3.65
Panama;Without Implicit Rent;Central;1989;56,644023;USD3.65
Panama;Without Implicit Rent;Occidental;1989;32,509399;USD3.65
Panama;Without Implicit Rent;National;1991;28,893847;USD3.65
Panama;Without Implicit Rent;Oriental;1991;59,133622;USD3.65
Panama;Without Implicit Rent;Metropolitana;1991;19,718747;USD3.65
Panama;Without Implicit Rent;Central;1991;50,326312;USD3.65
Panama;Without Implicit Rent;Occidental;1991;25,320111;USD3.65
Panama;Without Implicit Rent;National;1995;22,782738;USD3.65
Panama;Without Implicit Rent;Oriental;1995;65,016574;USD3.65
Panama;Without Implicit Rent;Metropolitana;1995;12,035215;USD3.65
Panama;Without Implicit Rent;Central;1995;42,950733;USD3.65
Panama;Without Implicit Rent;Occidental;1995;26,860649;USD3.65
Panama;Without Implicit Rent;National;1997;21,84101;USD3.65
Panama;Without Implicit Rent;Oriental;1997;58,741227;USD3.65
Panama;Without Implicit Rent;Metropolitana;1997;13,358943;USD3.65
Panama;Without Implicit Rent;Central;1997;36,72153;USD3.65
Panama;Without Implicit Rent;Occidental;1997;26,251647;USD3.65
Panama;Without Implicit Rent;National;1998;21,898847;USD3.65
Panama;Without Implicit Rent;Oriental;1998;70,469667;USD3.65
Panama;Without Implicit Rent;Metropolitana;1998;12,193499;USD3.65
Panama;Without Implicit Rent;Central;1998;38,687351;USD3.65
Panama;Without Implicit Rent;Occidental;1998;26,734432;USD3.65
Panama;Without Implicit Rent;National;1999;19,69079;USD3.65
Panama;Without Implicit Rent;Oriental;1999;64,00119;USD3.65
Panama;Without Implicit Rent;Metropolitana;1999;10,466152;USD3.65
Panama;Without Implicit Rent;Central;1999;38,08848;USD3.65
Panama;Without Implicit Rent;Occidental;1999;20,709274;USD3.65
Panama;Without Implicit Rent;National;2000;18,298584;USD3.65
Panama;Without Implicit Rent;Oriental;2000;47,686293;USD3.65
Panama;Without Implicit Rent;Metropolitana;2000;10,782343;USD3.65
Panama;Without Implicit Rent;Central;2000;33,673945;USD3.65
Panama;Without Implicit Rent;Occidental;2000;20,710945;USD3.65
Panama;Without Implicit Rent;National;2001;22,914763;USD3.65
Panama;Without Implicit Rent;Oriental;2001;62,972231;USD3.65
Panama;Without Implicit Rent;Metropolitana;2001;13,208796;USD3.65
Panama;Without Implicit Rent;Central;2001;32,858208;USD3.65
Panama;Without Implicit Rent;Occidental;2001;33,944036;USD3.65
Panama;Without Implicit Rent;National;2002;19,614261;USD3.65
Panama;Without Implicit Rent;Oriental;2002;49,23131;USD3.65
Panama;Without Implicit Rent;Metropolitana;2002;11,346677;USD3.65
Panama;Without Implicit Rent;Central;2002;27,873872;USD3.65
Panama;Without Implicit Rent;Occidental;2002;30,369118;USD3.65
Panama;Without Implicit Rent;National;2003;18,857435;USD3.65
Panama;Without Implicit Rent;Oriental;2003;58,301628;USD3.65
Panama;Without Implicit Rent;Metropolitana;2003;10,141163;USD3.65
Panama;Without Implicit Rent;Central;2003;24,6968;USD3.65
Panama;Without Implicit Rent;Occidental;2003;31,59713;USD3.65
Panama;Without Implicit Rent;National;2004;17,641485;USD3.65
Panama;Without Implicit Rent;Oriental;2004;51,177774;USD3.65
Panama;Without Implicit Rent;Metropolitana;2004;8,8454354;USD3.65
Panama;Without Implicit Rent;Central;2004;25,428469;USD3.65
Panama;Without Implicit Rent;Occidental;2004;29,366038;USD3.65
Panama;Without Implicit Rent;National;2005;16,407041;USD3.65
Panama;Without Implicit Rent;Oriental;2005;43,253148;USD3.65
Panama;Without Implicit Rent;Metropolitana;2005;7,8727696;USD3.65
Panama;Without Implicit Rent;Central;2005;24,965857;USD3.65
Panama;Without Implicit Rent;Occidental;2005;28,173331;USD3.65
Panama;Without Implicit Rent;National;2006;17,407079;USD3.65
Panama;Without Implicit Rent;Oriental;2006;52,422119;USD3.65
Panama;Without Implicit Rent;Metropolitana;2006;8,3084034;USD3.65
Panama;Without Implicit Rent;Central;2006;23,34352;USD3.65
Panama;Without Implicit Rent;Occidental;2006;32,807712;USD3.65
Panama;Without Implicit Rent;National;2007;14,876364;USD3.65
Panama;Without Implicit Rent;Oriental;2007;44,41585;USD3.65
Panama;Without Implicit Rent;Metropolitana;2007;6,0309403;USD3.65
Panama;Without Implicit Rent;Central;2007;21,244641;USD3.65
Panama;Without Implicit Rent;Occidental;2007;30,215094;USD3.65
Panama;Without Implicit Rent;National;2008;13,258807;USD3.65
Panama;Without Implicit Rent;Oriental;2008;44,010509;USD3.65
Panama;Without Implicit Rent;Metropolitana;2008;4,7101395;USD3.65
Panama;Without Implicit Rent;Central;2008;18,897793;USD3.65
Panama;Without Implicit Rent;Occidental;2008;28,494527;USD3.65
Panama;With Implicit Rent;National;2008;10,519485;USD3.65
Panama;With Implicit Rent;Oriental;2008;42,581769;USD3.65
Panama;With Implicit Rent;Metropolitana;2008;3,052137;USD3.65
Panama;With Implicit Rent;Central;2008;13,170821;USD3.65
Panama;With Implicit Rent;Occidental;2008;25,308566;USD3.65
Panama;With Implicit Rent;National;2009;8,029662;USD3.65
Panama;With Implicit Rent;Oriental;2009;11,092281;USD3.65
Panama;With Implicit Rent;Metropolitana;2009;2,8143568;USD3.65
Panama;With Implicit Rent;Central;2009;10,718706;USD3.65
Panama;With Implicit Rent;Occidental;2009;20,772904;USD3.65
Panama;With Implicit Rent;National;2010;9,0679702;USD3.65
Panama;With Implicit Rent;Oriental;2010;43,853274;USD3.65
Panama;With Implicit Rent;Metropolitana;2010;2,9968762;USD3.65
Panama;With Implicit Rent;Central;2010;11,788577;USD3.65
Panama;With Implicit Rent;Occidental;2010;19,509458;USD3.65
Panama;With Implicit Rent;National;2011;7,2718473;USD3.65
Panama;With Implicit Rent;Oriental;2011;31,804578;USD3.65
Panama;With Implicit Rent;Metropolitana;2011;1,8458994;USD3.65
Panama;With Implicit Rent;Central;2011;7,2465765;USD3.65
Panama;With Implicit Rent;Occidental;2011;19,444437;USD3.65
Panama;With Implicit Rent;National;2012;8,6597187;USD3.65
Panama;With Implicit Rent;Oriental;2012;30,415496;USD3.65
Panama;With Implicit Rent;Metropolitana;2012;2,2661757;USD3.65
Panama;With Implicit Rent;Central;2012;6,9729005;USD3.65
Panama;With Implicit Rent;Occidental;2012;25,545134;USD3.65
Panama;With Implicit Rent;National;2013;7,0271169;USD3.65
Panama;With Implicit Rent;Oriental;2013;30,510826;USD3.65
Panama;With Implicit Rent;Metropolitana;2013;1,6933517;USD3.65
Panama;With Implicit Rent;Central;2013;6,7345569;USD3.65
Panama;With Implicit Rent;Occidental;2013;19,573636;USD3.65
Panama;With Implicit Rent;National;2014;7,4248786;USD3.65
Panama;With Implicit Rent;Oriental;2014;25,849022;USD3.65
Panama;With Implicit Rent;Metropolitana;2014;2,1459132;USD3.65
Panama;With Implicit Rent;Central;2014;6,1555868;USD3.65
Panama;With Implicit Rent;Occidental;2014;21,491593;USD3.65
Panama;With Implicit Rent;National;2015;5,570803;USD3.65
Panama;With Implicit Rent;Oriental;2015;21,269928;USD3.65
Panama;With Implicit Rent;Metropolitana;2015;1,3630918;USD3.65
Panama;With Implicit Rent;Central;2015;3,961865;USD3.65
Panama;With Implicit Rent;Occidental;2015;17,275793;USD3.65
Panama;With Implicit Rent;National;2016;5,8233209;USD3.65
Panama;With Implicit Rent;Oriental;2016;13,302981;USD3.65
Panama;With Implicit Rent;Metropolitana;2016;1,2044939;USD3.65
Panama;With Implicit Rent;Central;2016;4,0055569;USD3.65
Panama;With Implicit Rent;Occidental;2016;20,147369;USD3.65
Panama;With Implicit Rent;National;2017;5,3179165;USD3.65
Panama;With Implicit Rent;Oriental;2017;6,4793933;USD3.65
Panama;With Implicit Rent;Metropolitana;2017;1,714108;USD3.65
Panama;With Implicit Rent;Central;2017;4,6233972;USD3.65
Panama;With Implicit Rent;Occidental;2017;16,58479;USD3.65
Panama;With Implicit Rent;National;2018;4,4099715;USD3.65
Panama;With Implicit Rent;Oriental;2018;5,8889366;USD3.65
Panama;With Implicit Rent;Metropolitana;2018;0,94180839;USD3.65
Panama;With Implicit Rent;Central;2018;4,631545;USD3.65
Panama;With Implicit Rent;Occidental;2018;14,53678;USD3.65
Panama;With Implicit Rent;National;2019;3,7361362;USD3.65
Panama;With Implicit Rent;Oriental;2019;7,2511548;USD3.65
Panama;With Implicit Rent;Metropolitana;2019;0,89162841;USD3.65
Panama;With Implicit Rent;Central;2019;2,3535713;USD3.65
Panama;With Implicit Rent;Occidental;2019;13,127588;USD3.65
Panama;With Implicit Rent;National;2021;4,3202276;USD3.65
Panama;With Implicit Rent;Oriental;2021;11,124934;USD3.65
Panama;With Implicit Rent;Metropolitana;2021;1,4518351;USD3.65
Panama;With Implicit Rent;Central;2021;3,1549924;USD3.65
Panama;With Implicit Rent;Occidental;2021;13,28279;USD3.65
Panama;With Implicit Rent;National;2023;4,4063613;USD3.65
Panama;With Implicit Rent;Oriental;2023;13,011564;USD3.65
Panama;With Implicit Rent;Metropolitana;2023;0,82425919;USD3.65
Panama;With Implicit Rent;Central;2023;5,019948;USD3.65
Panama;With Implicit Rent;Occidental;2023;14,071514;USD3.65
Paraguay;;National;1995;23,497928;USD3.65
Paraguay;;Asuncion;1995;2,5532608;USD3.65
Paraguay;;Central Urbano;1995;3,1648086;USD3.65
Paraguay;;Central Rural;1995;5,485385;USD3.65
Paraguay;;Resto Urbano;1995;13,517918;USD3.65
Paraguay;;Resto Rural;1995;43,438656;USD3.65
Paraguay;;National;1997;20,361813;USD3.65
Paraguay;;Asuncion;1997;1,0971044;USD3.65
Paraguay;;Central Urbano;1997;2,7636588;USD3.65
Paraguay;;Central Rural;1997;2,7157669;USD3.65
Paraguay;;Resto Urbano;1997;15,621598;USD3.65
Paraguay;;Resto Rural;1997;37,545592;USD3.65
Paraguay;;National;1999;20,367469;USD3.65
Paraguay;;Asuncion;1999;1,4860382;USD3.65
Paraguay;;Central Urbano;1999;2,384513;USD3.65
Paraguay;;Central Rural;1999;9,074774;USD3.65
Paraguay;;Resto Urbano;1999;14,202812;USD3.65
Paraguay;;Resto Rural;1999;38,438706;USD3.65
Paraguay;;National;2001;18,428588;USD3.65
Paraguay;;Asuncion;2001;1,7965609;USD3.65
Paraguay;;Central Urbano;2001;2,9410847;USD3.65
Paraguay;;Central Rural;2001;9,9881633;USD3.65
Paraguay;;Resto Urbano;2001;11,60189;USD3.65
Paraguay;;Resto Rural;2001;35,203012;USD3.65
Paraguay;;National;2002;27,232107;USD3.65
Paraguay;;Asuncion;2002;6,6700354;USD3.65
Paraguay;;Central Urbano;2002;11,212121;USD3.65
Paraguay;;Central Rural;2002;31,182796;USD3.65
Paraguay;;Resto Urbano;2002;20,185222;USD3.65
Paraguay;;Resto Rural;2002;44,18303;USD3.65
Paraguay;;National;2003;19,984102;USD3.65
Paraguay;;Asuncion;2003;6,2485699;USD3.65
Paraguay;;Central Urbano;2003;8,9794054;USD3.65
Paraguay;;Central Rural;2003;13,924462;USD3.65
Paraguay;;Resto Urbano;2003;14,936656;USD3.65
Paraguay;;Resto Rural;2003;32,965129;USD3.65
Paraguay;;National;2004;17,332758;USD3.65
Paraguay;;Asuncion;2004;3,9856596;USD3.65
Paraguay;;Central Urbano;2004;7,9898611;USD3.65
Paraguay;;Central Rural;2004;12,784756;USD3.65
Paraguay;;Resto Urbano;2004;14,659595;USD3.65
Paraguay;;Resto Rural;2004;27,848439;USD3.65
Paraguay;;National;2005;15,016791;USD3.65
Paraguay;;Asuncion;2005;3,7473657;USD3.65
Paraguay;;Central Urbano;2005;5,0141953;USD3.65
Paraguay;;Central Rural;2005;11,239388;USD3.65
Paraguay;;Resto Urbano;2005;15,401862;USD3.65
Paraguay;;Resto Rural;2005;23,525409;USD3.65
Paraguay;;National;2006;19,469818;USD3.65
Paraguay;;Asuncion;2006;4,3721298;USD3.65
Paraguay;;Central Urbano;2006;8,1276899;USD3.65
Paraguay;;Central Rural;2006;10,951134;USD3.65
Paraguay;;Resto Urbano;2006;15,545564;USD3.65
Paraguay;;Resto Rural;2006;33,255127;USD3.65
Paraguay;;National;2007;16,681856;USD3.65
Paraguay;;Asuncion;2007;3,7337352;USD3.65
Paraguay;;Central Urbano;2007;5,9313344;USD3.65
Paraguay;;Central Rural;2007;6,0792119;USD3.65
Paraguay;;Resto Urbano;2007;11,658475;USD3.65
Paraguay;;Resto Rural;2007;30,791564;USD3.65
Paraguay;;National;2008;14,181721;USD3.65
Paraguay;;Asuncion;2008;2,9312184;USD3.65
Paraguay;;Central Urbano;2008;3,287389;USD3.65
Paraguay;;Central Rural;2008;7,1934391;USD3.65
Paraguay;;Resto Urbano;2008;10,570643;USD3.65
Paraguay;;Resto Rural;2008;26,750724;USD3.65
Paraguay;;National;2009;14,605594;USD3.65
Paraguay;;Asuncion;2009;4,139239;USD3.65
Paraguay;;Central Urbano;2009;3,2072306;USD3.65
Paraguay;;Central Rural;2009;5,5662671;USD3.65
Paraguay;;Resto Urbano;2009;9,731765;USD3.65
Paraguay;;Resto Rural;2009;28,409562;USD3.65
Paraguay;;National;2010;13,517568;USD3.65
Paraguay;;Asuncion;2010;3,9637615;USD3.65
Paraguay;;Central Urbano;2010;2,8326811;USD3.65
Paraguay;;Central Rural;2010;5,7653937;USD3.65
Paraguay;;Resto Urbano;2010;7,1907044;USD3.65
Paraguay;;Resto Rural;2010;28,219196;USD3.65
Paraguay;;National;2011;12,93567;USD3.65
Paraguay;;Asuncion;2011;3,4594306;USD3.65
Paraguay;;Central Urbano;2011;4,38428;USD3.65
Paraguay;;Central Rural;2011;11,150209;USD3.65
Paraguay;;Resto Urbano;2011;7,9931195;USD3.65
Paraguay;;Resto Rural;2011;24,482245;USD3.65
Paraguay;;National;2012;10,160446;USD3.65
Paraguay;;Asuncion;2012;2,1138475;USD3.65
Paraguay;;Central Urbano;2012;1,8573871;USD3.65
Paraguay;;Central Rural;2012;4,8331202;USD3.65
Paraguay;;Resto Urbano;2012;5,1864606;USD3.65
Paraguay;;Resto Rural;2012;21,576419;USD3.65
Paraguay;;National;2013;6,8001524;USD3.65
Paraguay;;Asuncion;2013;1,2533586;USD3.65
Paraguay;;Central Urbano;2013;1,5052762;USD3.65
Paraguay;;Central Rural;2013;3,6204718;USD3.65
Paraguay;;Resto Urbano;2013;4,4789411;USD3.65
Paraguay;;Resto Rural;2013;13,966393;USD3.65
Paraguay;;National;2014;7,5807083;USD3.65
Paraguay;;Asuncion;2014;1,9835305;USD3.65
Paraguay;;Central Urbano;2014;1,5939237;USD3.65
Paraguay;;Central Rural;2014;2,7767923;USD3.65
Paraguay;;Resto Urbano;2014;4,67327;USD3.65
Paraguay;;Resto Rural;2014;15,868537;USD3.65
Paraguay;;National;2015;7,1435638;USD3.65
Paraguay;;Asuncion;2015;1,1435696;USD3.65
Paraguay;;Central Urbano;2015;1,0662207;USD3.65
Paraguay;;Central Rural;2015;3,0267491;USD3.65
Paraguay;;Resto Urbano;2015;4,578587;USD3.65
Paraguay;;Resto Rural;2015;15,362885;USD3.65
Paraguay;;National;2016;7,1810162;USD3.65
Paraguay;;Asuncion;2016;1,9271804;USD3.65
Paraguay;;Central Urbano;2016;1,1595314;USD3.65
Paraguay;;Central Rural;2016;6,2416581;USD3.65
Paraguay;;Resto Urbano;2016;3,7969304;USD3.65
Paraguay;;Resto Rural;2016;15,623831;USD3.65
Paraguay;;National;2017;5,2144201;USD3.65
Paraguay;;Asuncion;2017;1,3728429;USD3.65
Paraguay;;Central Urbano;2017;1,374206;USD3.65
Paraguay;;Central Rural;2017;1,3338032;USD3.65
Paraguay;;Resto Urbano;2017;3,078745;USD3.65
Paraguay;;Resto Rural;2017;11,055671;USD3.65
Paraguay;;National;2018;5,9777472;USD3.65
Paraguay;;Asuncion;2018;1,181977;USD3.65
Paraguay;;Central Urbano;2018;0,52142196;USD3.65
Paraguay;;Central Rural;2018;3,725284;USD3.65
Paraguay;;Resto Urbano;2018;4,4523081;USD3.65
Paraguay;;Resto Rural;2018;12,771941;USD3.65
Paraguay;;National;2019;5,1173153;USD3.65
Paraguay;;Asuncion;2019;0,30624566;USD3.65
Paraguay;;Central Urbano;2019;0,94284566;USD3.65
Paraguay;;Central Rural;2019;0,63559764;USD3.65
Paraguay;;Resto Urbano;2019;3,8832923;USD3.65
Paraguay;;Resto Rural;2019;11,073902;USD3.65
Paraguay;;National;2020;5,167429;USD3.65
Paraguay;;Asuncion;2020;2,8293923;USD3.65
Paraguay;;Central Urbano;2020;1,3197128;USD3.65
Paraguay;;Central Rural;2020;0,33913916;USD3.65
Paraguay;;Resto Urbano;2020;3,6231974;USD3.65
Paraguay;;Resto Rural;2020;10,863073;USD3.65
Paraguay;;National;2021;4,1296646;USD3.65
Paraguay;;Asuncion;2021;0,82505378;USD3.65
Paraguay;;Central Urbano;2021;1,3512545;USD3.65
Paraguay;;Central Rural;2021;2,355787;USD3.65
Paraguay;;Resto Urbano;2021;2,7646491;USD3.65
Paraguay;;Resto Rural;2021;8,6040466;USD3.65
Paraguay;;National;2022;5,6085601;USD3.65
Paraguay;;Asuncion;2022;0,15896833;USD3.65
Paraguay;;Central Urbano;2022;1,3363631;USD3.65
Paraguay;;Central Rural;2022;0,0;USD3.65
Paraguay;;Resto Urbano;2022;5,4708719;USD3.65
Paraguay;;Resto Rural;2022;11,273451;USD3.65
Paraguay;EPH Continua;National;2022;6,1889707;USD3.65
Paraguay;EPH Continua;Asuncion;2022;0,46765302;USD3.65
Paraguay;EPH Continua;Central Urbano;2022;1,6076525;USD3.65
Paraguay;EPH Continua;Central Rural;2022;2,7455579;USD3.65
Paraguay;EPH Continua;Resto Urbano;2022;5,1633161;USD3.65
Paraguay;EPH Continua;Resto Rural;2022;12,597778;USD3.65
Peru;ENAHO 1;National;1997;35,931873;USD3.65
Peru;ENAHO 1;Costa Urbana;1997;20,514467;USD3.65
Peru;ENAHO 1;Sierra Urbana;1997;27,255946;USD3.65
Peru;ENAHO 1;Selva Urbana;1997;26,746868;USD3.65
Peru;ENAHO 1;Costa Rural;1997;56,212026;USD3.65
Peru;ENAHO 1;Sierra Rural;1997;76,269048;USD3.65
Peru;ENAHO 1;Selva Rural;1997;63,426606;USD3.65
Peru;ENAHO 1;Lima Metropolitana;1997;7,8020743;USD3.65
Peru;ENAHO 1;National;1998;34,908516;USD3.65
Peru;ENAHO 1;Costa Urbana;1998;23,947253;USD3.65
Peru;ENAHO 1;Sierra Urbana;1998;26,878243;USD3.65
Peru;ENAHO 1;Selva Urbana;1998;28,191533;USD3.65
Peru;ENAHO 1;Costa Rural;1998;50,757456;USD3.65
Peru;ENAHO 1;Sierra Rural;1998;72,602559;USD3.65
Peru;ENAHO 1;Selva Rural;1998;56,710083;USD3.65
Peru;ENAHO 1;Lima Metropolitana;1998;7,8459811;USD3.65
Peru;ENAHO 1;National;1999;36,308835;USD3.65
Peru;ENAHO 1;Costa Urbana;1999;23,426775;USD3.65
Peru;ENAHO 1;Sierra Urbana;1999;24,917389;USD3.65
Peru;ENAHO 1;Selva Urbana;1999;25,226796;USD3.65
Peru;ENAHO 1;Costa Rural;1999;56,161766;USD3.65
Peru;ENAHO 1;Sierra Rural;1999;76,424522;USD3.65
Peru;ENAHO 1;Selva Rural;1999;68,700223;USD3.65
Peru;ENAHO 1;Lima Metropolitana;1999;8,9808682;USD3.65
Peru;ENAHO 1;National;2000;35,35451;USD3.65
Peru;ENAHO 1;Costa Urbana;2000;21,42287;USD3.65
Peru;ENAHO 1;Sierra Urbana;2000;21,057195;USD3.65
Peru;ENAHO 1;Selva Urbana;2000;25,093067;USD3.65
Peru;ENAHO 1;Costa Rural;2000;53,842059;USD3.65
Peru;ENAHO 1;Sierra Rural;2000;77,912442;USD3.65
Peru;ENAHO 1;Selva Rural;2000;71,20937;USD3.65
Peru;ENAHO 1;Lima Metropolitana;2000;6,5953394;USD3.65
Peru;ENAHO 2;National;2001;37,546125;USD3.65
Peru;ENAHO 2;Costa Urbana;2001;22,908953;USD3.65
Peru;ENAHO 2;Sierra Urbana;2001;32,214191;USD3.65
Peru;ENAHO 2;Selva Urbana;2001;30,448136;USD3.65
Peru;ENAHO 2;Costa Rural;2001;52,963573;USD3.65
Peru;ENAHO 2;Sierra Rural;2001;79,567569;USD3.65
Peru;ENAHO 2;Selva Rural;2001;65,393975;USD3.65
Peru;ENAHO 2;Lima Metropolitana;2001;11,797019;USD3.65
Peru;ENAHO 2;National;2002;34,166665;USD3.65
Peru;ENAHO 2;Costa Urbana;2002;19,866762;USD3.65
Peru;ENAHO 2;Sierra Urbana;2002;25,752369;USD3.65
Peru;ENAHO 2;Selva Urbana;2002;30,364632;USD3.65
Peru;ENAHO 2;Costa Rural;2002;48,158685;USD3.65
Peru;ENAHO 2;Sierra Rural;2002;78,101822;USD3.65
Peru;ENAHO 2;Selva Rural;2002;70,422427;USD3.65
Peru;ENAHO 2;Lima Metropolitana;2002;7,7162604;USD3.65
Peru;ENAHO 2;National;2003;31,802145;USD3.65
Peru;ENAHO 2;Costa Urbana;2003;17,670207;USD3.65
Peru;ENAHO 2;Sierra Urbana;2003;25,296363;USD3.65
Peru;ENAHO 2;Selva Urbana;2003;35,806062;USD3.65
Peru;ENAHO 2;Costa Rural;2003;43,913383;USD3.65
Peru;ENAHO 2;Sierra Rural;2003;76,2628;USD3.65
Peru;ENAHO 2;Selva Rural;2003;67,51115;USD3.65
Peru;ENAHO 2;Lima Metropolitana;2003;4,9676943;USD3.65
Peru;ENAHO 3;National;2003;32,331798;USD3.65
Peru;ENAHO 3;Costa Urbana;2003;18,192097;USD3.65
Peru;ENAHO 3;Sierra Urbana;2003;25,265429;USD3.65
Peru;ENAHO 3;Selva Urbana;2003;32,615338;USD3.65
Peru;ENAHO 3;Costa Rural;2003;44,23782;USD3.65
Peru;ENAHO 3;Sierra Rural;2003;73,349716;USD3.65
Peru;ENAHO 3;Selva Rural;2003;67,273137;USD3.65
Peru;ENAHO 3;Lima Metropolitana;2003;7,8162824;USD3.65
Peru;ENAHO 3;National;2004;32,782547;USD3.65
Peru;ENAHO 3;Costa Urbana;2004;18,049555;USD3.65
Peru;ENAHO 3;Sierra Urbana;2004;28,070324;USD3.65
Peru;ENAHO 3;Selva Urbana;2004;31,292704;USD3.65
Peru;ENAHO 3;Costa Rural;2004;44,878764;USD3.65
Peru;ENAHO 3;Sierra Rural;2004;76,417196;USD3.65
Peru;ENAHO 3;Selva Rural;2004;74,745551;USD3.65
Peru;ENAHO 3;Lima Metropolitana;2004;5,6241945;USD3.65
Peru;ENAHO 3;National;2005;35,174858;USD3.65
Peru;ENAHO 3;Costa Urbana;2005;17,053246;USD3.65
Peru;ENAHO 3;Sierra Urbana;2005;30,996774;USD3.65
Peru;ENAHO 3;Selva Urbana;2005;34,22578;USD3.65
Peru;ENAHO 3;Costa Rural;2005;45,218441;USD3.65
Peru;ENAHO 3;Sierra Rural;2005;78,883041;USD3.65
Peru;ENAHO 3;Selva Rural;2005;74,447239;USD3.65
Peru;ENAHO 3;Lima Metropolitana;2005;11,559785;USD3.65
Peru;ENAHO 3;National;2006;30,442505;USD3.65
Peru;ENAHO 3;Costa Urbana;2006;13,207257;USD3.65
Peru;ENAHO 3;Sierra Urbana;2006;24,210057;USD3.65
Peru;ENAHO 3;Selva Urbana;2006;29,49733;USD3.65
Peru;ENAHO 3;Costa Rural;2006;43,470573;USD3.65
Peru;ENAHO 3;Sierra Rural;2006;76,479678;USD3.65
Peru;ENAHO 3;Selva Rural;2006;70,898422;USD3.65
Peru;ENAHO 3;Lima Metropolitana;2006;6,4339973;USD3.65
Peru;ENAHO 3;National;2007;26,458325;USD3.65
Peru;ENAHO 3;Costa Urbana;2007;11,443152;USD3.65
Peru;ENAHO 3;Sierra Urbana;2007;20,380964;USD3.65
Peru;ENAHO 3;Selva Urbana;2007;22,116686;USD3.65
Peru;ENAHO 3;Costa Rural;2007;37,851132;USD3.65
Peru;ENAHO 3;Sierra Rural;2007;73,546549;USD3.65
Peru;ENAHO 3;Selva Rural;2007;58,056937;USD3.65
Peru;ENAHO 3;Lima Metropolitana;2007;3,7929661;USD3.65
Peru;ENAHO 3;National;2008;22,690425;USD3.65
Peru;ENAHO 3;Costa Urbana;2008;9,3955014;USD3.65
Peru;ENAHO 3;Sierra Urbana;2008;16,983969;USD3.65
Peru;ENAHO 3;Selva Urbana;2008;15,978235;USD3.65
Peru;ENAHO 3;Costa Rural;2008;29,992145;USD3.65
Peru;ENAHO 3;Sierra Rural;2008;66,139825;USD3.65
