country;region;year;indicator;value
Argentina;EPHC;2006;nbi1_headcount_urban;32,168103
Argentina;EPHC;2006;theil;0,39129471
Argentina;EPHC;2006;theil;0,40730018
Argentina;EPHC;2006;wolfson;0,45935533
Argentina;EPHC;2006;wolfson;0,44726277
Argentina;EPHC;2007;a1;0,31653273
Argentina;EPHC;2007;a1;0,32330979
Argentina;EPHC;2007;a2;0,5620871
Argentina;EPHC;2007;a2;0,56272848
Argentina;EPHC;2007;cv;1,0530659
Argentina;EPHC;2007;cv;1,2466353
Argentina;EPHC;2007;e0;0,38056687
Argentina;EPHC;2007;e0;0,39053297
Argentina;EPHC;2007;gini;0,45434935
Argentina;EPHC;2007;gini;0,4616055
Argentina;EPHC;2007;gini_pci_urban;0,45434935
Argentina;EPHC;2007;gini_pci_urban;0,4616055
Argentina;EPHC;2007;nbi1_headcount_urban;31,518458
Argentina;EPHC;2007;nbi1_headcount_urban;30,687713
Argentina;EPHC;2007;theil;0,36476261
Argentina;EPHC;2007;theil;0,39637516
Argentina;EPHC;2007;wolfson;0,44474272
Argentina;EPHC;2007;wolfson;0,44429409
Argentina;EPHC;2008;a1;0,30586284
Argentina;EPHC;2008;a1;0,3101152
Argentina;EPHC;2008;a2;0,55411109
Argentina;EPHC;2008;a2;0,55273871
Argentina;EPHC;2008;cv;1,0043315
Argentina;EPHC;2008;cv;1,1483557
Argentina;EPHC;2008;e0;0,36507608
Argentina;EPHC;2008;e0;0,37122169
Argentina;EPHC;2008;gini;0,44320671
Argentina;EPHC;2008;gini;0,44887195
Argentina;EPHC;2008;gini_pci_urban;0,44320671
Argentina;EPHC;2008;gini_pci_urban;0,44887195
Argentina;EPHC;2008;nbi1_headcount_urban;29,382108
Argentina;EPHC;2008;nbi1_headcount_urban;29,409835
Argentina;EPHC;2008;theil;0,34567392
Argentina;EPHC;2008;theil;0,36493677
Argentina;EPHC;2008;wolfson;0,42685963
Argentina;EPHC;2008;wolfson;0,43114888
Argentina;EPHC;2009;a1;0,30811066
Argentina;EPHC;2009;a1;0,29648399
Argentina;EPHC;2009;a2;0,55762649
Argentina;EPHC;2009;a2;0,5367682
Argentina;EPHC;2009;cv;1,079841
Argentina;EPHC;2009;cv;0,98024177
Argentina;EPHC;2009;e0;0,36831974
Argentina;EPHC;2009;e0;0,35165576
Argentina;EPHC;2009;gini;0,44542511
Argentina;EPHC;2009;gini;0,43660196
Argentina;EPHC;2009;gini_pci_urban;0,44542511
Argentina;EPHC;2009;gini_pci_urban;0,43660196
Argentina;EPHC;2009;nbi1_headcount_urban;27,547854
Argentina;EPHC;2009;nbi1_headcount_urban;28,480605
Argentina;EPHC;2009;theil;0,35516053
Argentina;EPHC;2009;theil;0,33301938
Argentina;EPHC;2009;wolfson;0,42625774
Argentina;EPHC;2009;wolfson;0,41547614
Argentina;EPHC;2010;a1;0,2913983
Argentina;EPHC;2010;a1;0,29022512
Argentina;EPHC;2010;a2;0,52947403
Argentina;EPHC;2010;a2;0,51398368
Argentina;EPHC;2010;cv;0,96460965
Argentina;EPHC;2010;cv;1,0054227
Argentina;EPHC;2010;e0;0,34445364
Argentina;EPHC;2010;e0;0,34280024
Argentina;EPHC;2010;gini;0,43485739
Argentina;EPHC;2010;gini;0,43605616
Argentina;EPHC;2010;gini_pci_urban;0,43485739
Argentina;EPHC;2010;gini_pci_urban;0,43605616
Argentina;EPHC;2010;nbi1_headcount_urban;26,716687
Argentina;EPHC;2010;nbi1_headcount_urban;26,609486
Argentina;EPHC;2010;theil;0,32974104
Argentina;EPHC;2010;theil;0,33587432
Argentina;EPHC;2010;wolfson;0,4189276
Argentina;EPHC;2010;wolfson;0,40836079
Argentina;EPHC;2011;a1;0,27787859
Argentina;EPHC;2011;a1;0,2782986
Argentina;EPHC;2011;a2;0,50821481
Argentina;EPHC;2011;a2;0,49882756
Argentina;EPHC;2011;cv;0,92216147
Argentina;EPHC;2011;cv;0,94638689
Argentina;EPHC;2011;e0;0,3255548
Argentina;EPHC;2011;e0;0,32613713
Argentina;EPHC;2011;gini;0,42465055
Argentina;EPHC;2011;gini;0,42672729
Argentina;EPHC;2011;gini_pci_urban;0,42465055
Argentina;EPHC;2011;gini_pci_urban;0,42672729
Argentina;EPHC;2011;nbi1_headcount_urban;25,023589
Argentina;EPHC;2011;nbi1_headcount_urban;24,322971
Argentina;EPHC;2011;theil;0,31205214
Argentina;EPHC;2011;theil;0,31735963
Argentina;EPHC;2011;wolfson;0,40443098
Argentina;EPHC;2011;wolfson;0,40486643
Argentina;EPHC;2012;a1;0,26942237
Argentina;EPHC;2012;a1;0,26593459
Argentina;EPHC;2012;a2;0,49691627
Argentina;EPHC;2012;a2;0,49321478
Argentina;EPHC;2012;cv;0,89427573
Argentina;EPHC;2012;cv;0,88534069
Argentina;EPHC;2012;e0;0,31391272
Argentina;EPHC;2012;e0;0,3091503
Argentina;EPHC;2012;gini;0,41631086
Argentina;EPHC;2012;gini;0,41382061
Argentina;EPHC;2012;gini_pci_urban;0,41631086
Argentina;EPHC;2012;gini_pci_urban;0,41382061
Argentina;EPHC;2012;nbi1_headcount_urban;24,082506
Argentina;EPHC;2012;nbi1_headcount_urban;23,018618
Argentina;EPHC;2012;theil;0,29809556
Argentina;EPHC;2012;theil;0,29455028
Argentina;EPHC;2012;wolfson;0,39291406
Argentina;EPHC;2012;wolfson;0,39490412
Argentina;EPHC;2013;a1;0,26773455
Argentina;EPHC;2013;a1;0,26089681
Argentina;EPHC;2013;a2;0,48404473
Argentina;EPHC;2013;a2;0,48216532
Argentina;EPHC;2013;cv;1,0536324
Argentina;EPHC;2013;cv;0,88312809
Argentina;EPHC;2013;e0;0,31160618
Argentina;EPHC;2013;e0;0,30231129
Argentina;EPHC;2013;gini;0,41759345
Argentina;EPHC;2013;gini;0,41002942
Argentina;EPHC;2013;gini_pci_urban;0,41759345
Argentina;EPHC;2013;gini_pci_urban;0,41002942
Argentina;EPHC;2013;nbi1_headcount_urban;23,193603
Argentina;EPHC;2013;nbi1_headcount_urban;23,751869
Argentina;EPHC;2013;theil;0,3086889
Argentina;EPHC;2013;theil;0,28883926
Argentina;EPHC;2013;wolfson;0,39223299
Argentina;EPHC;2013;wolfson;0,38966385
Argentina;EPHC;2014;a1;0,26070947
Argentina;EPHC;2014;a1;0,26611588
Argentina;EPHC;2014;a2;0,47719674
Argentina;EPHC;2014;a2;0,47734201
Argentina;EPHC;2014;cv;0,8921792
Argentina;EPHC;2014;cv;0,92170765
Argentina;EPHC;2014;e0;0,30205832
Argentina;EPHC;2014;e0;0,30939827
Argentina;EPHC;2014;gini;0,41179016
Argentina;EPHC;2014;gini;0,41747033
Argentina;EPHC;2014;gini_pci_urban;0,41179016
Argentina;EPHC;2014;gini_pci_urban;0,41747033
Argentina;EPHC;2014;nbi1_headcount_urban;23,229797
Argentina;EPHC;2014;nbi1_headcount_urban;23,746187
Argentina;EPHC;2014;theil;0,29209117
Argentina;EPHC;2014;theil;0,30246931
Argentina;EPHC;2014;wolfson;0,39476496
Argentina;EPHC;2014;wolfson;0,40206241
Argentina;EPHC;2015;a1;0,25816226
Argentina;EPHC;2015;a2;0,47441737
Argentina;EPHC;2015;cv;0,88959189
Argentina;EPHC;2015;e0;0,29861885
Argentina;EPHC;2015;gini;0,40958409
Argentina;EPHC;2015;gini_pci_urban;0,40958409
Argentina;EPHC;2015;nbi1_headcount_urban;22,935179
Argentina;EPHC;2015;theil;0,28895576
Argentina;EPHC;2015;wolfson;0,39317505
Argentina;EPHC;2016;a1;0,27371129
Argentina;EPHC;2016;a2;0,49383045
Argentina;EPHC;2016;cv;0,9846246
Argentina;EPHC;2016;e0;0,3198013
Argentina;EPHC;2016;gini;0,42276827
Argentina;EPHC;2016;gini_pci_urban;0,42276827
Argentina;EPHC;2016;nbi1_headcount_urban;22,71553
Argentina;EPHC;2016;theil;0,31457918
Argentina;EPHC;2016;wolfson;0,39789808
Argentina;EPHC;2017;a1;0,27487487
Argentina;EPHC;2017;a1;0,26378252
Argentina;EPHC;2017;a2;0,51180904
Argentina;EPHC;2017;a2;0,48091441
Argentina;EPHC;2017;cv;0,89121865
Argentina;EPHC;2017;cv;0,88462152
Argentina;EPHC;2017;e0;0,32140336
Argentina;EPHC;2017;e0;0,30622341
Argentina;EPHC;2017;gini;0,42044541
Argentina;EPHC;2017;gini;0,41360975
Argentina;EPHC;2017;gini_pci_urban;0,42044541
Argentina;EPHC;2017;gini_pci_urban;0,41360975
Argentina;EPHC;2017;nbi1_headcount_urban;22,850956
Argentina;EPHC;2017;nbi1_headcount_urban;21,922121
Argentina;EPHC;2017;theil;0,30245364
Argentina;EPHC;2017;theil;0,29427693
Argentina;EPHC;2017;wolfson;0,40163792
Argentina;EPHC;2017;wolfson;0,39139276
Argentina;EPHC;2018;a1;0,27104237
Argentina;EPHC;2018;a1;0,26931446
Argentina;EPHC;2018;a2;0,48899303
Argentina;EPHC;2018;a2;0,49969919
Argentina;EPHC;2018;cv;0,94335567
Argentina;EPHC;2018;cv;0,89955482
Argentina;EPHC;2018;e0;0,31613337
Argentina;EPHC;2018;e0;0,31376511
Argentina;EPHC;2018;gini;0,42063526
Argentina;EPHC;2018;gini;0,41662057
Argentina;EPHC;2018;gini_pci_urban;0,42063526
Argentina;EPHC;2018;gini_pci_urban;0,41662057
Argentina;EPHC;2018;nbi1_headcount_urban;21,505688
Argentina;EPHC;2018;nbi1_headcount_urban;21,160561
Argentina;EPHC;2018;theil;0,30868321
Argentina;EPHC;2018;theil;0,30009381
Argentina;EPHC;2018;wolfson;0,3956598
Argentina;EPHC;2018;wolfson;0,39172722
Argentina;EPHC;2019;a1;0,2814135
Argentina;EPHC;2019;a1;0,28666765
Argentina;EPHC;2019;a2;0,50316263
Argentina;EPHC;2019;a2;0,51415739
Argentina;EPHC;2019;cv;0,96936485
Argentina;EPHC;2019;cv;0,99662059
Argentina;EPHC;2019;e0;0,33046223
Argentina;EPHC;2019;e0;0,3378006
Argentina;EPHC;2019;gini;0,42882356
Argentina;EPHC;2019;gini;0,43247152
Argentina;EPHC;2019;gini_pci_urban;0,42882356
Argentina;EPHC;2019;gini_pci_urban;0,43247152
Argentina;EPHC;2019;nbi1_headcount_urban;20,929556
Argentina;EPHC;2019;nbi1_headcount_urban;20,543195
Argentina;EPHC;2019;theil;0,3210249
Argentina;EPHC;2019;theil;0,3302416
Argentina;EPHC;2019;wolfson;0,40814885
Argentina;EPHC;2019;wolfson;0,41037912
Argentina;EPHC;2020;a1;0,28488244
Argentina;EPHC;2020;a1;0,27697125
Argentina;EPHC;2020;a2;0,52207956
Argentina;EPHC;2020;a2;0,49112551
Argentina;EPHC;2020;cv;0,92930854
Argentina;EPHC;2020;cv;0,92956232
Argentina;EPHC;2020;e0;0,33530073
Argentina;EPHC;2020;e0;0,32429972
Argentina;EPHC;2020;gini;0,43150216
Argentina;EPHC;2020;gini;0,42642382
Argentina;EPHC;2020;gini_pci_urban;0,43150216
Argentina;EPHC;2020;gini_pci_urban;0,42642382
Argentina;EPHC;2020;nbi1_headcount_urban;20,79668
Argentina;EPHC;2020;nbi1_headcount_urban;20,184606
Argentina;EPHC;2020;theil;0,32004158
Argentina;EPHC;2020;theil;0,31276481
Argentina;EPHC;2020;wolfson;0,42040486
Argentina;EPHC;2020;wolfson;0,41528356
Argentina;EPHC;2021;a1;0,26931403
Argentina;EPHC;2021;a1;0,27486775
Argentina;EPHC;2021;a2;0,48452476
Argentina;EPHC;2021;a2;0,49713882
Argentina;EPHC;2021;cv;0,9001041
Argentina;EPHC;2021;cv;1,1890054
Argentina;EPHC;2021;e0;0,31376526
Argentina;EPHC;2021;e0;0,32139553
Argentina;EPHC;2021;gini;0,42008303
Argentina;EPHC;2021;gini;0,42399446
Argentina;EPHC;2021;gini_pci_urban;0,42008303
Argentina;EPHC;2021;gini_pci_urban;0,42399446
Argentina;EPHC;2021;nbi1_headcount_urban;17,719064
Argentina;EPHC;2021;nbi1_headcount_urban;17,307964
Argentina;EPHC;2021;theil;0,30317225
Argentina;EPHC;2021;theil;0,33487053
Argentina;EPHC;2021;wolfson;0,3971534
Argentina;EPHC;2021;wolfson;0,39468655
Argentina;EPHC;2022;a1;0,25611077
Argentina;EPHC;2022;a1;0,25078826
Argentina;EPHC;2022;a2;0,46810349
Argentina;EPHC;2022;a2;0,45093042
Argentina;EPHC;2022;cv;0,89280565
Argentina;EPHC;2022;cv;0,87848999
Argentina;EPHC;2022;e0;0,29585812
Argentina;EPHC;2022;e0;0,28872887
Argentina;EPHC;2022;gini;0,41144257
Argentina;EPHC;2022;gini;0,40689831
Argentina;EPHC;2022;gini_pci_urban;0,41144257
Argentina;EPHC;2022;gini_pci_urban;0,40689831
Argentina;EPHC;2022;nbi1_headcount_urban;17,979796
Argentina;EPHC;2022;nbi1_headcount_urban;17,183533
Argentina;EPHC;2022;theil;0,29177893
Argentina;EPHC;2022;theil;0,2849955
Argentina;EPHC;2022;wolfson;0,39073475
Argentina;EPHC;2022;wolfson;0,38199653
Argentina;EPHC;2023;a1;0,261
Argentina;EPHC;2023;a1;0,268
Argentina;EPHC;2023;a2;0,453
Argentina;EPHC;2023;a2;0,466
Argentina;EPHC;2023;cv;1,014
Argentina;EPHC;2023;cv;0,944
Argentina;EPHC;2023;e0;0,303
Argentina;EPHC;2023;e0;0,312
Argentina;EPHC;2023;gini;0,417
Argentina;EPHC;2023;gini;0,423
Argentina;EPHC;2023;gini_pci_urban;0,417
Argentina;EPHC;2023;gini_pci_urban;0,423
Argentina;EPHC;2023;theil;0,314
Argentina;EPHC;2023;theil;0,313
Argentina;EPHC;2023;wolfson;0,39
Argentina;EPHC;2023;wolfson;0,4
Argentina;EPHC;2024;a1;0,284
Argentina;EPHC;2024;a2;0,489
Argentina;EPHC;2024;cv;1,224
Argentina;EPHC;2024;e0;0,334
Argentina;EPHC;2024;gini;0,437
Argentina;EPHC;2024;gini_pci_urban;0,437
Argentina;EPHC;2024;theil;0,359
Argentina;EPHC;2024;wolfson;0,407
Argentina;Greater Buenos Aires;1974;a1;0,18762688
Argentina;Greater Buenos Aires;1974;a2;0,41110637
Argentina;Greater Buenos Aires;1974;cv;0,84541649
Argentina;Greater Buenos Aires;1974;e0;0,20784905
Argentina;Greater Buenos Aires;1974;gini;0,34539485
Argentina;Greater Buenos Aires;1974;gini_pci_urban;0,34539485
Argentina;Greater Buenos Aires;1974;theil;0,2156874
Argentina;Greater Buenos Aires;1974;wolfson;0,30184673
Argentina;Greater Buenos Aires;1980;a1;0,23479752
Argentina;Greater Buenos Aires;1980;a2;0,64626945
Argentina;Greater Buenos Aires;1980;cv;0,84581925
Argentina;Greater Buenos Aires;1980;e0;0,26727778
Argentina;Greater Buenos Aires;1980;gini;0,3930663
Argentina;Greater Buenos Aires;1980;gini_pci_urban;0,3930663
Argentina;Greater Buenos Aires;1980;theil;0,2668049
Argentina;Greater Buenos Aires;1980;wolfson;0,3586999
Argentina;Greater Buenos Aires;1986;a1;0,26400143
Argentina;Greater Buenos Aires;1986;a2;0,44965097
Argentina;Greater Buenos Aires;1986;cv;1,0301579
Argentina;Greater Buenos Aires;1986;e0;0,3065836
Argentina;Greater Buenos Aires;1986;gini;0,42171473
Argentina;Greater Buenos Aires;1986;gini_pci_urban;0,42171473
Argentina;Greater Buenos Aires;1986;headcount_national_USD2.15;1,1191321
Argentina;Greater Buenos Aires;1986;headcount_national_USD3.65;1,8277318
Argentina;Greater Buenos Aires;1986;headcount_national_USD6.85;4,7700965
Argentina;Greater Buenos Aires;1986;headcount_urban_USD2.15;1,1191321
Argentina;Greater Buenos Aires;1986;headcount_urban_USD3.65;1,8277318
Argentina;Greater Buenos Aires;1986;headcount_urban_USD6.85;4,7700965
Argentina;Greater Buenos Aires;1986;nbi1_headcount_urban;41,520536
Argentina;Greater Buenos Aires;1986;theil;0,3265665
Argentina;Greater Buenos Aires;1986;wolfson;0,37929929
Argentina;Greater Buenos Aires;1987;a1;0,29760342
Argentina;Greater Buenos Aires;1987;a2;0,50160572
Argentina;Greater Buenos Aires;1987;cv;1,1805152
Argentina;Greater Buenos Aires;1987;e0;0,35300953
Argentina;Greater Buenos Aires;1987;gini;0,4484171
Argentina;Greater Buenos Aires;1987;gini_pci_urban;0,4484171
Argentina;Greater Buenos Aires;1987;headcount_national_USD2.15;1,1860859
Argentina;Greater Buenos Aires;1987;headcount_national_USD3.65;2,0936579
Argentina;Greater Buenos Aires;1987;headcount_national_USD6.85;7,622199
Argentina;Greater Buenos Aires;1987;headcount_urban_USD2.15;1,1860859
Argentina;Greater Buenos Aires;1987;headcount_urban_USD3.65;2,0936579
Argentina;Greater Buenos Aires;1987;headcount_urban_USD6.85;7,622199
Argentina;Greater Buenos Aires;1987;nbi1_headcount_urban;42,071661
Argentina;Greater Buenos Aires;1987;theil;0,37863788
Argentina;Greater Buenos Aires;1987;wolfson;0,40636005
Argentina;Greater Buenos Aires;1988;a1;0,3106379
Argentina;Greater Buenos Aires;1988;a2;0,5436258
Argentina;Greater Buenos Aires;1988;cv;1,1023527
Argentina;Greater Buenos Aires;1988;e0;0,37243978
Argentina;Greater Buenos Aires;1988;gini;0,45518183
Argentina;Greater Buenos Aires;1988;gini_pci_urban;0,45518183
Argentina;Greater Buenos Aires;1988;headcount_national_USD2.15;1,2596792
Argentina;Greater Buenos Aires;1988;headcount_national_USD3.65;2,6956978
Argentina;Greater Buenos Aires;1988;headcount_national_USD6.85;9,5301503
Argentina;Greater Buenos Aires;1988;headcount_urban_USD2.15;1,2596792
Argentina;Greater Buenos Aires;1988;headcount_urban_USD3.65;2,6956978
Argentina;Greater Buenos Aires;1988;headcount_urban_USD6.85;9,5301503
Argentina;Greater Buenos Aires;1988;nbi1_headcount_urban;45,230509
Argentina;Greater Buenos Aires;1988;theil;0,37439952
Argentina;Greater Buenos Aires;1988;wolfson;0,42304387
Argentina;Greater Buenos Aires;1991;a1;0,31234174
Argentina;Greater Buenos Aires;1991;a2;0,49818458
Argentina;Greater Buenos Aires;1991;cv;1,5692111
Argentina;Greater Buenos Aires;1991;e0;0,37459647
Argentina;Greater Buenos Aires;1991;gini;0,46518801
Argentina;Greater Buenos Aires;1991;gini_pci_urban;0,46518801
Argentina;Greater Buenos Aires;1991;headcount_national_USD2.15;0,97202863
Argentina;Greater Buenos Aires;1991;headcount_national_USD3.65;2,972452
Argentina;Greater Buenos Aires;1991;headcount_national_USD6.85;14,321323
Argentina;Greater Buenos Aires;1991;headcount_urban_USD2.15;0,97202863
Argentina;Greater Buenos Aires;1991;headcount_urban_USD3.65;2,972452
Argentina;Greater Buenos Aires;1991;headcount_urban_USD6.85;14,321323
Argentina;Greater Buenos Aires;1991;nbi1_headcount_urban;40,039579
Argentina;Greater Buenos Aires;1991;theil;0,45221906
Argentina;Greater Buenos Aires;1991;wolfson;0,40076348
Argentina;Greater Buenos Aires;1992;a1;0,29013373
Argentina;Greater Buenos Aires;1992;a2;0,49957502
Argentina;Greater Buenos Aires;1992;cv;1,0826731
Argentina;Greater Buenos Aires;1992;e0;0,34293014
Argentina;Greater Buenos Aires;1992;gini;0,44401759
Argentina;Greater Buenos Aires;1992;gini_pci_urban;0,44401759
Argentina;Greater Buenos Aires;1992;headcount_national_USD2.15;1,5089742
Argentina;Greater Buenos Aires;1992;headcount_national_USD3.65;3,0264507
Argentina;Greater Buenos Aires;1992;headcount_national_USD6.85;11,87721
Argentina;Greater Buenos Aires;1992;headcount_urban_USD2.15;1,5089742
Argentina;Greater Buenos Aires;1992;headcount_urban_USD3.65;3,0264507
Argentina;Greater Buenos Aires;1992;headcount_urban_USD6.85;11,87721
Argentina;Greater Buenos Aires;1992;nbi1_headcount_urban;38,520181
Argentina;Greater Buenos Aires;1992;theil;0,35928815
